Study: 1.2.840.113704.1.111.9080.1103724250.1
209.41304856092728 204.27587941624768
209.41304856092728 203.27350494899315
209.16245494411365 202.52172409855228
210.1648294113681 202.77231771536586
211.4177974954363 202.02053686492496
212.16957834587723 201.26875601448404
212.92135919631815 200.2663815472295
213.42254642994544 199.01341346316133
213.67314004675907 198.2616326127204
214.17432728038636 197.00866452865228
214.17432728038636 195.7556964445841
213.92373366357273 195.00391559414317
213.67314004675907 194.25213474370224
213.42254642994544 193.50035389326132
213.42254642994544 192.74857304282045
213.42254642994544 191.99679219237953
212.92135919631815 191.2450113419386
212.42017196269086 190.24263687468408
211.66839111224994 189.99204325787045
210.66601664499535 189.99204325787045
209.91423579455443 189.99204325787045
208.9118613273 189.99204325787045
207.65889324323177 189.99204325787045
206.65651877597722 189.99204325787045
205.65414430872264 189.99204325787045
204.6517698414682 189.99204325787045
203.64939537421364 189.99204325787045
202.64702090695906 189.99204325787045
201.64464643970447 189.99204325787045
200.89286558926355 190.24263687468408
slice_number: 8
nb_points_on_contour: 451
154.78364009555457 216.8055602569295
155.7860145628091 216.05377940648862
156.53779541325 215.55259217286135
157.28957626369086 215.05140493923406
158.04135711413184 214.55021770560677
158.79313796457274 213.79843685516587
159.54491881501366 213.29724962153864
160.5472932822682 212.5454687710977
161.5496677495227 212.0442815374704
162.80263583359093 211.7936879206568
163.80501030084548 211.2925006870295
164.80738476810006 211.2925006870295
165.55916561854087 211.04190707021587
166.56154008579546 210.5407198365886
167.31332093623635 210.290126219775
168.06510178667725 210.03953260296132
168.81688263711817 209.53834536933408
169.56866348755906 209.03715813570682
170.32044433800004 208.78656451889313
171.07222518844094 208.5359709020795
171.5734124220682 207.78419005163857
172.57578688932267 207.53359643482494
173.3275677397636 207.28300281801134
174.0793485902045 206.5312219675705
174.83112944064538 205.77944111712952
175.33231667427273 205.02766026668857
175.58291029108636 204.27587941624773
175.58291029108636 203.5240985658068
175.83350390789997 202.7723177153659
175.83350390789997 202.02053686492496
175.83350390789997 201.2687560144841
175.83350390789997 200.2663815472295
175.83350390789997 199.51460069678865
175.83350390789997 198.51222622953406
175.83350390789997 197.7604453790932
175.83350390789997 196.75807091183862
175.83350390789997 195.7556964445841
175.83350390789997 194.75332197732956
176.3346911415273 193.750947510075
176.58528475834095 192.74857304282045
176.83587837515452 191.99679219237953
177.33706560878178 191.2450113419386
177.83825284240908 190.24263687468408
178.08884645922274 189.49085602424316
178.59003369284991 188.73907517380226
179.09122092647723 187.7367007065477
179.3418145432909 186.73432623929318
179.5924081601045 185.73195177203866
179.84300177691813 184.9801709215977
180.09359539373182 183.9777964543432
180.34418901054545 183.22601560390228
180.34418901054545 182.22364113664776
180.34418901054545 181.47186028620683
179.5924081601045 180.4694858189523
178.84062730966357 179.96829858532496
178.08884645922274 179.21651773488412
177.33706560878178 178.4647368844432
176.3346911415273 177.96354965081593
175.33231667427273 177.4623624171886
174.32994220701815 176.96117518356135
172.82638050613636 176.20939433312049
171.82400603888186 175.7082070994932
170.82163157162728 174.9564262490523
169.81925710437264 174.70583263223864
169.06747625393183 174.45523901542498
168.06510178667725 173.95405178179772
167.06272731942278 173.95405178179772
166.0603528521682 173.95405178179772
165.05797838491364 173.95405178179772
164.30619753447272 173.95405178179772
163.05322945040456 173.95405178179772
161.80026136633637 173.95405178179772
161.04848051589545 173.95405178179772
160.04610604864098 173.95405178179772
159.0437315813863 173.95405178179772
158.04135711413184 173.95405178179772
157.03898264687726 173.95405178179772
156.03660817962276 173.95405178179772
155.03423371236823 173.95405178179772
154.03185924511365 174.20464539861138
153.02948477785907 174.45523901542498
152.27770392741817 174.70583263223864
151.52592307697728 174.9564262490523
150.77414222653638 175.45761348267956
150.02236137609546 175.7082070994932
149.01998690884096 175.95880071630683
147.76701882477272 176.4599879499341
147.01523797433185 176.71058156674775
145.7622698902636 177.211768800375
145.01048903982272 177.4623624171886
144.25870818938188 177.4623624171886
143.50692733894095 177.96354965081593
142.7551464885 178.21414326762954
141.50217840443185 178.4647368844432
140.75039755399095 178.4647368844432
139.49742946992274 178.4647368844432
138.74564861948187 178.4647368844432
137.49268053541365 178.4647368844432
136.49030606815916 178.4647368844432
135.7385252177182 178.4647368844432
134.73615075046365 178.4647368844432
133.98436990002278 177.96354965081593
133.23258904958183 177.71295603400233
132.23021458232733 177.4623624171886
131.47843373188635 176.96117518356135
130.72665288144555 176.71058156674775
129.4736847973773 176.20939433312049
128.7219039469364 175.95880071630683
127.71952947968185 175.45761348267956
126.96774862924093 175.2070198658659
126.21596777880004 174.70583263223864
125.46418692835917 174.45523901542498
124.96299969473185 173.7034581649841
124.71240607791822 172.9516773145432
124.46181246110456 172.19989646410227
123.71003161066369 171.44811561366137
123.45943799385002 170.69633476322048
123.20884437703637 169.94455391277955
122.95825076022275 169.1927730623387
122.70765714340914 168.1903985950841
122.2064699097819 166.93743051101595
121.7052826761546 166.18564966057502
121.454689059341 164.93268157650687
121.20409544252736 163.93030710925228
120.70290820890008 162.92793264199776
120.45231459208638 162.17615179155683
120.20172097527276 161.1737773243023
119.95112735845916 160.42199647386138
119.95112735845916 159.41962200660686
119.7005337416455 158.66784115616593
119.7005337416455 157.916060305725
119.7005337416455 157.16427945528415
119.7005337416455 156.41249860484322
119.7005337416455 155.6607177544023
119.7005337416455 154.90893690396138
119.95112735845916 154.1571560535205
120.20172097527276 153.4053752030796
120.45231459208638 152.6535943526387
120.9535018257137 151.65121988538414
121.454689059341 150.64884541812958
121.95587629296826 149.64647095087503
122.70765714340914 148.6440964836205
122.95825076022275 147.89231563317958
123.71003161066369 146.88994116592505
124.71240607791822 145.63697308185687
125.46418692835917 144.88519223141594
126.4665613956137 144.13341138097505
127.21834224605459 143.6322241473478
127.97012309649548 143.38163053053415
128.97249756375004 142.37925606327957
129.9748720310046 141.87806882965234
130.72665288144555 141.37688159602504
131.72902734870007 140.62510074558418
132.48080819914102 140.12391351195689
132.98199543276826 139.37213266151596
133.73377628320915 138.87094542788867
134.9867443672773 138.36975819426144
135.7385252177182 137.86857096063414
136.74089968497276 137.6179773438205
137.99386776904092 136.8661964933796
138.74564861948187 136.36500925975233
139.99861670354997 136.1144156429387
140.75039755399095 135.61322840931143
141.50217840443185 135.36263479249777
142.7551464885 135.11204117568414
143.50692733894095 134.61085394205688
144.75989542300906 134.61085394205688
145.7622698902636 133.85907309161598
146.5140507407046 133.85907309161598
147.26583159114543 133.3578858579887
148.01761244158635 133.3578858579887
149.27058052565457 132.6061050075478
150.02236137609546 132.35551139073414
151.27532946016362 131.85432415710687
152.27770392741817 131.60373054029327
153.02948477785907 131.60373054029327
153.7812656283 131.3531369234796
154.78364009555457 131.10254330666606
155.53542094599547 130.85194968985235
156.53779541325 130.6013560730387
157.28957626369086 130.35076245622506
158.29195073094547 130.10016883941142
159.0437315813863 129.8495752225978
159.79551243182732 129.59898160578416
160.5472932822682 129.59898160578416
161.5496677495227 129.59898160578416
162.3014485999636 129.59898160578416
163.55441668403182 129.59898160578416
164.30619753447272 129.59898160578416
165.3085720017273 129.59898160578416
166.0603528521682 129.59898160578416
166.81213370260903 129.59898160578416
167.56391455304993 129.59898160578416
168.31569540349093 129.59898160578416
169.3180698707454 129.59898160578416
170.0698507211863 129.59898160578416
171.07222518844094 129.59898160578416
171.82400603888186 129.59898160578416
172.57578688932267 129.59898160578416
173.3275677397636 129.59898160578416
174.0793485902045 129.8495752225978
175.33231667427273 130.10016883941142
176.08409752471363 130.6013560730387
177.08647199196818 131.3531369234796
177.83825284240908 131.85432415710687
178.59003369284991 132.35551139073414
179.09122092647723 133.3578858579887
179.84300177691813 134.1096667084296
180.34418901054545 134.86144755887054
180.8453762441727 135.61322840931143
180.8453762441727 136.36500925975233
180.8453762441727 137.11679011019322
180.8453762441727 138.11916457744778
180.8453762441727 138.87094542788867
180.8453762441727 139.6227262783296
180.8453762441727 140.37450712877052
180.59478262735905 141.12628797921144
180.09359539373182 141.87806882965234
179.84300177691813 142.88044329690683
179.09122092647723 143.88281776416142
178.84062730966357 144.6345986146023
178.59003369284991 145.38637946504326
178.08884645922274 146.13816031548413
177.58765922559544 147.14053478273874
177.33706560878178 147.89231563317958
176.83587837515452 148.6440964836205
176.3346911415273 149.3958773340614
176.08409752471363 150.14765818450232
175.58291029108636 150.89943903494324
175.33231667427273 151.65121988538414
175.33231667427273 152.40300073582506
175.33231667427273 153.4053752030796
175.33231667427273 154.1571560535205
175.33231667427273 154.90893690396138
175.33231667427273 155.6607177544023
175.58291029108636 156.41249860484322
176.08409752471363 157.41487307209775
176.83587837515452 158.16665392253867
177.33706560878178 158.9184347729796
178.08884645922274 159.41962200660686
178.59003369284991 160.17140285704775
178.84062730966357 160.9231837074887
179.5924081601045 161.6749645579296
180.34418901054545 162.4267454083705
181.0959698609863 163.17852625881144
181.8477507114273 163.93030710925228
182.34893794505453 164.6820879596932
182.85012517868176 165.43386881013413
183.35131241230908 166.18564966057502
184.10309326274992 166.93743051101595
184.60428049637724 167.68921136145684
185.35606134681814 168.1903985950841
185.6066549636318 168.94217944552503
185.85724858044537 169.69396029596592
186.3584358140727 170.44574114640685
186.3584358140727 171.19752199684774
186.3584358140727 171.94930284728866
186.3584358140727 172.7010836977296
186.3584358140727 173.7034581649841
186.60902943088635 174.70583263223864
186.60902943088635 175.45761348267956
186.60902943088635 176.20939433312049
186.60902943088635 176.96117518356135
186.60902943088635 177.71295603400233
186.60902943088635 178.71533050125677
187.1102166645136 179.71770496851138
187.36081028132728 180.4694858189523
187.61140389814082 181.47186028620683
188.11259113176808 182.22364113664776
188.61377836539543 182.97542198708868
189.11496559902267 183.9777964543432
189.86674644946356 184.72957730478413
190.3679336830908 185.481358155225
191.3703081503454 186.48373262247958
192.12208900078616 187.23551347292045
192.87386985122725 187.98729432336137
193.3750570848545 188.73907517380226
194.12683793529544 189.24026240742955
194.62802516892265 189.99204325787042
195.3798060193636 190.49323049149774
198.79135241804423 190.27694760367058
200.29135241804426 191.27694760367055
202.29135241804428 191.77694760367058
203.79135241804423 191.77694760367058
205.29135241804426 192.27694760367058
206.7913524180442 192.77694760367058
208.29135241804423 192.77694760367058
209.79135241804426 193.77694760367055
211.2913524180443 194.2769476036705
212.79135241804426 194.77694760367058
213.79135241804423 196.27694760367055
214.2913524180442 197.77694760367052
214.2913524180442 199.27694760367058
214.2913524180442 200.77694760367058
214.2913524180442 202.27694760367058
213.29135241804423 203.77694760367052
211.79135241804428 205.27694760367055
211.2913524180443 206.77694760367058
210.29135241804426 208.27694760367055
209.79135241804426 209.77694760367058
